Key,Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Optical,Metabolic,Extens,ComputCostly,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,,Type,PubYr,Auth,Title,PubTitle,,,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5J47GLIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Arnaiz-Rodríguez, Adrián; Begga, Ahmed; Escolano, Francisco; Oliver, Nuria",DiffWire: Inductive Graph Rewiring via the Lov\'asz Bound,,,,10.48550/arXiv.2206.07369,http://arxiv.org/abs/2206.07369,"Graph Neural Networks (GNNs) have been shown to achieve competitive results to tackle graph-related tasks, such as node and graph classification, link prediction and node and graph clustering in a variety of domains. Most GNNs use a message passing framework and hence are called MPNNs. Despite their promising results, MPNNs have been reported to suffer from over-smoothing, over-squashing and under-reaching. Graph rewiring and graph pooling have been proposed in the literature as solutions to address these limitations. However, most state-of-the-art graph rewiring methods fail to preserve the global topology of the graph, are not differentiable (inductive) and require the tuning of hyper-parameters. In this paper, we propose DiffWire, a novel framework for graph rewiring in MPNNs that is principled, fully differentiable and parameter-free by leveraging the Lov\'asz bound. Our approach provides a unified theory for graph rewiring by proposing two new, complementary layers in MPNNs: first, CTLayer, a layer that learns the commute times and uses them as a relevance function for edge re-weighting; second, GAPLayer, a layer to optimize the spectral gap, depending on the nature of the network and the task at hand. We empirically validate the value of our proposed approach and each of these layers separately with benchmark datasets for graph classification. DiffWire brings together the learnability of commute times to related definitions of curvature, opening the door to the development of more expressive MPNNs.",2022-06-15,2022-07-06 18:53:09,2022-07-06 18:53:17,2022-07-06 18:53:09,,,,,,,DiffWire,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2206.07369 [cs],,/home/northja/Zotero/storage/RFI7GIRB/Arnaiz-Rodríguez et al. - 2022 - DiffWire Inductive Graph Rewiring via the Lov'as.pdf; /home/northja/Zotero/storage/4CLJJU4X/2206.html
KBFMGIQA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Baudry, Benoit; Monperrus, Martin",Exhaustive Survey of Rickrolling in Academic Literature,,,,,http://arxiv.org/abs/2204.06826,"Rickrolling is an Internet cultural phenomenon born in the mid 2000s. Originally confined to Internet fora, it has spread to other channels and media. In this paper, we hypothesize that rickrolling has reached the formal academic world. We design and conduct a systematic experiment to survey rickrolling in the academic literature. As of March 2022, there are 23 academic documents intentionally rickrolling the reader. Rickrolling happens in footnotes, code listings, references. We believe that rickrolling in academia proves inspiration and facetiousness, which is healthy for good science. This original research suggests areas of improvement for academic search engines and calls for more investigations about academic pranks and humor.",2022-04-14,2022-07-06 18:53:29,2022-07-06 18:53:29,2022-07-06 18:53:29,,,,,,,,,,,,arXiv,,en,,,,,arXiv.org,,arXiv:2204.06826 [cs],,/home/northja/Zotero/storage/TL8LRQ7W/Baudry and Monperrus - 2022 - Exhaustive Survey of Rickrolling in Academic Liter.pdf
U3SB8R5W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ketter, Sophie; Dajka, Marina; Rogozhnikova, Olga; Dobrynin, Sergey A.; Tormyshev, Victor M.; Bagryanskaya, Elena G.; Joseph, Benesh",In situ distance measurements in a membrane transporter using maleimide functionalized orthogonal spin labels and 5-pulse electron-electron double resonance spectroscopy,Journal of Magnetic Resonance Open,,2666-4410,10.1016/j.jmro.2022.100041,https://www.sciencedirect.com/science/article/pii/S2666441022000115,"Spectroscopic investigation of membrane proteins in their native environment is a challenging task. Earlier we demonstrated the feasibility to measure precise distances within outer membrane proteins in E. coli and native membranes using methanethiosulfonate (MTS) functionalized labels combined with pulsed electron-electron double resonance spectroscopy. Here we show the application of maleimide functionalized Gd(III), nitroxide, and trityl labels for in situ distance measurement using the cobalamin transporter BtuB. These labels enabled distance measurements for BtuB in E. coli and native outer membranes and in the membranes maleimide-Gd-DOTA also is effective. Further, we show that the observable dipolar evolution time can be significantly prolonged in the native environments using the Carr-Purcell 5-pulse electron double resonance sequence. For a nitroxide-nitroxide pair, application of sech/tanh inversion pulses substantially suppressed the 4-pulse artifact at the Q-band frequency. In the case of a nitroxide-trityl pair, Gaussian pump pulses of varying amplitude are sufficient to suppress the artifact to the typical noise level. The feasibility of a range of bioresistant spin labels and the 5-pulse electron double resonance offers promising tools for investigating heterooligomeric membrane protein complexes in their native environment.",2022-06-01,2022-07-06 18:53:47,2022-07-06 18:53:59,2022-07-06 18:53:47,100041,,,10-11,,Journal of Magnetic Resonance Open,,,,,,,,en,,,,,ScienceDirect,,,,/home/northja/Zotero/storage/2CNEAAAC/Ketter et al. - 2022 - In situ distance measurements in a membrane transp.pdf; /home/northja/Zotero/storage/PA9EGBE7/S2666441022000115.html
AJY3F2UI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Sweger, Sarah R.; Denysenkov, Vasyl P.; Maibaum, Lutz; Prisner, Thomas F.; Stoll, Stefan",The effect of spin polarization on double electron–electron resonance (DEER) spectroscopy,Magnetic Resonance,,,10.5194/mr-3-101-2022,https://mr.copernicus.org/articles/3/101/2022/,"<p><strong class=""journal-contentHeaderColor"">Abstract.</strong> Double electron–electron resonance (DEER) spectroscopy measures the distribution of distances between two electron spins in the nanometer range, often on doubly spin-labeled proteins, via the modulation of a refocused spin echo by the dipolar interaction between the spins. DEER is commonly conducted under conditions where the polarization of the spins is small. Here, we examine the DEER signal under conditions of high spin polarization, thermally obtainable at low temperatures and high magnetic fields, and show that the signal acquires a polarization-dependent out-of-phase component both for the intramolecular and intermolecular contributions. For the latter, this corresponds to a phase shift of the spin echo that is linear in the pump pulse position. We derive a compact analytical form of this phase shift and show experimental measurements using monoradical and biradical nitroxides at several fields and temperatures. The effect highlights a novel aspect of the fundamental spin physics underlying DEER spectroscopy.</p>",2022-07-01,2022-07-06 18:54:03,2022-07-06 18:54:03,2022-07-06 18:54:03,101-110,,1,3,,,,,,,,,,English,,,,,mr.copernicus.org,,Publisher: Copernicus GmbH,,/home/northja/Zotero/storage/RMC36KT3/Sweger et al. - 2022 - The effect of spin polarization on double electron.pdf
CTMREJZD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ross, Matthew B.; Glennon, Britta M.; Murciano-Goroff, Raviv; Berkes, Enrico G.; Weinberg, Bruce A.; Lane, Julia I.",Women are Credited Less in Science than are Men,Nature,,1476-4687,10.1038/s41586-022-04966-w,https://www.nature.com/articles/s41586-022-04966-w,"There is a well-documented gap in the observed number of scientific works produced by women and men in science, with clear consequences for the retention and promotion of women in science1. The gap might be a result of productivity differences2-5, or it might be due to women’s contributions not being acknowledged6,7. This paper finds that at least part of this gap is due to the latter: women in research teams are significantly less likely to be credited with authorship than are men. The findings are consistent across three very different sources of data. Analysis of the first source - large scale administrative data on research teams, team scientific output, and attribution of credit - show that women are significantly less likely to be named on any given article or patent produced by their team relative to their peers. The gender gap in attribution is found across almost all scientific fields and career stages. The second source – an extensive survey of authors – similarly shows that women’s scientific contributions are systematically less likely to be recognized. The third source – qualitative responses – suggests that the reason is that their work is often not known, not appreciated, or ignored. At least some of the observed gender gap in scientific output may not be due to differences in scientific contribution, but to differences in attribution.",2022-06-22,2022-07-06 19:22:12,2022-07-06 19:22:12,2022-07-06 19:22:12,1-2,,,,,,,,,,,,,en,"2022 The Author(s), under exclusive licence to Springer Nature Limited",,,,www.nature.com,,Publisher: Nature Publishing Group,,/home/northja/Zotero/storage/WZZLHKUM/Ross et al. - 2022 - Women are Credited Less in Science than are Men.pdf; /home/northja/Zotero/storage/K8TKHGIC/s41586-022-04966-w.html
N9SPWE4C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Young, Jade; Garikipati, Neerja; Durrant, Jacob D.",BINANA 2: Characterizing Receptor/Ligand Interactions in Python and JavaScript,Journal of Chemical Information and Modeling,,1549-9596,10.1021/acs.jcim.1c01461,https://doi.org/10.1021/acs.jcim.1c01461,"BINding ANAlyzer (BINANA) is an algorithm for identifying and characterizing receptor/ligand interactions and other factors that contribute to binding. We recently updated BINANA to make the algorithm more accessible to a broader audience. We have also ported the Python3 codebase to JavaScript, thus enabling BINANA analysis in the web browser. As proof of principle, we created a web-browser application so students and chemical-biology researchers can quickly visualize receptor/ligand complexes and their unique binding interactions.",2022-02-28,2022-07-06 19:22:48,2022-07-06 19:22:48,2022-07-06 19:22:44,753-760,,4,62,,J. Chem. Inf. Model.,BINANA 2,,,,,,,,,,,,ACS Publications,,Publisher: American Chemical Society,,/home/northja/Zotero/storage/68MGSABJ/acs.jcim.html; /home/northja/Zotero/storage/HZEGSYMC/Young et al. - 2022 - BINANA 2 Characterizing ReceptorLigand Interacti.pdf
7YR2DQUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Ding, Wenze; Nakai, Kenta; Gong, Haipeng",Protein design via deep learning,Briefings in Bioinformatics,,1477-4054,10.1093/bib/bbac102,https://doi.org/10.1093/bib/bbac102,"Proteins with desired functions and properties are important in fields like nanotechnology and biomedicine. De novo protein design enables the production of previously unseen proteins from the ground up and is believed as a key point for handling real social challenges. Recent introduction of deep learning into design methods exhibits a transformative influence and is expected to represent a promising and exciting future direction. In this review, we retrospect the major aspects of current advances in deep-learning-based design procedures and illustrate their novelty in comparison with conventional knowledge-based approaches through noticeable cases. We not only describe deep learning developments in structure-based protein design and direct sequence design, but also highlight recent applications of deep reinforcement learning in protein design. The future perspectives on design goals, challenges and opportunities are also comprehensively discussed.",2022-05-01,2022-07-06 19:23:12,2022-07-06 19:23:12,2022-07-06 19:23:12,bbac102,,3,23,,Briefings in Bioinformatics,,,,,,,,,,,,,Silverchair,,,,/home/northja/Zotero/storage/IMDQT7UC/Ding et al. - 2022 - Protein design via deep learning.pdf; /home/northja/Zotero/storage/2KQ4SVZY/6554124.html
NRMQU47W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Thornton, Jacqui",TikTok for physics: influencers aim to spark interest in science,Nature,,,10.1038/d41586-022-00680-9,https://www.nature.com/articles/d41586-022-00680-9,The UK Institute of Physics has turned to young social-media stars to get more schoolchildren excited about the subject.,2022-03-08,2022-07-06 19:23:31,2022-07-06 19:23:31,2022-07-06 19:23:31,,,,,,,TikTok for physics,,,,,,,en,2022 Nature,,,,www.nature.com,,"Bandiera_abtest: a Cg_type: Career Q&a Publisher: Nature Publishing Group Subject_term: Physics, Careers, Education, Lab life",,/home/northja/Zotero/storage/9VNGSB73/d41586-022-00680-9.html
FXA5Q5LH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Stiller, John B.; Otten, Renee; Häussinger, Daniel; Rieder, Pascal S.; Theobald, Douglas L.; Kern, Dorothee",Structure determination of high-energy states in a dynamic protein ensemble,Nature,,1476-4687,10.1038/s41586-022-04468-9,https://www.nature.com/articles/s41586-022-04468-9,"Macromolecular function frequently requires that proteins change conformation into high-energy states1–4. However, methods for solving the structures of these functionally essential, lowly populated states are lacking. Here we develop a method for high-resolution structure determination of minorly populated states by coupling NMR spectroscopy-derived pseudocontact shifts5 (PCSs) with Carr–Purcell–Meiboom–Gill (CPMG) relaxation dispersion6 (PCS–CPMG). Our approach additionally defines the corresponding kinetics and thermodynamics of high-energy excursions, thereby characterizing the entire free-energy landscape. Using a large set of simulated data for adenylate kinase (Adk), calmodulin and Src kinase, we find that high-energy PCSs accurately determine high-energy structures (with a root mean squared deviation of less than 3.5 angström). Applying our methodology to Adk during catalysis, we find that the high-energy excursion involves surprisingly small openings of the AMP and ATP lids. This previously unresolved high-energy structure solves a longstanding controversy about conformational interconversions that are rate-limiting for catalysis. Primed for either substrate binding or product release, the high-energy structure of Adk suggests a two-step mechanism combining conformational selection to this state, followed by an induced-fit step into a fully closed state for catalysis of the phosphoryl-transfer reaction. Unlike other methods for resolving high-energy states, such as cryo-electron microscopy and X-ray crystallography, our solution PCS–CPMG approach excels in cases involving domain rearrangements of smaller systems (less than 60 kDa) and populations as low as 0.5%, and enables the simultaneous determination of protein structure, kinetics and thermodynamics while proteins perform their function.",2022-03,2022-07-06 19:24:20,2022-07-06 19:24:20,2022-07-06 19:24:20,528-535,,7901,603,,,,,,,,,,en,"2022 The Author(s), under exclusive licence to Springer Nature Limited",,,,www.nature.com,,Number: 7901 Publisher: Nature Publishing Group,,/home/northja/Zotero/storage/NU8SCGZN/Stiller et al. - 2022 - Structure determination of high-energy states in a.pdf
AI355TKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Khersonsky, Olga; Fleishman, Sarel J.",What Have We Learned from Design of Function in Large Proteins?,BioDesign Research,,2693-1257,10.34133/2022/9787581,https://spj.sciencemag.org/journals/bdr/2022/9787581/,"The overarching goal of computational protein design is to gain complete control over protein structure and function. The majority of sophisticated binders and enzymes, however, are large and exhibit diverse and complex folds that defy atomistic design calculations. Encouragingly, recent strategies that combine evolutionary constraints from natural homologs with atomistic calculations have significantly improved design accuracy. In these approaches, evolutionary constraints mitigate the risk from misfolding and aggregation, focusing atomistic design calculations on a small but highly enriched sequence subspace. Such methods have dramatically optimized diverse proteins, including vaccine immunogens, enzymes for sustainable chemistry, and proteins with therapeutic potential. The new generation of deep learning-based ab initio structure predictors can be combined with these methods to extend the scope of protein design, in principle, to any natural protein of known sequence. We envision that protein engineering will come to rely on completely computational methods to efficiently discover and optimize biomolecular activities.",2022-03-08,2022-07-06 19:24:39,2022-07-06 19:24:39,2022-07-06 19:24:39,1-11,,,2022,,BioDesign Research,,,,,,,,en,,,,,DOI.org (Crossref),,,,/home/northja/Zotero/storage/BK9LJTKM/Khersonsky and Fleishman - 2022 - What Have We Learned from Design of Function in La.pdf
N7CA7NCW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Mariño Pérez, Laura; Ielasi, Francesco S.; Bessa, Luiza M.; Maurin, Damien; Kragelj, Jaka; Blackledge, Martin; Salvi, Nicola; Bouvignies, Guillaume; Palencia, Andrés; Jensen, Malene Ringkjøbing",Visualizing protein breathing motions associated with aromatic ring flipping,Nature,,1476-4687,10.1038/s41586-022-04417-6,https://www.nature.com/articles/s41586-022-04417-6,"Aromatic residues cluster in the core of folded proteins, where they stabilize the structure through multiple interactions. Nuclear magnetic resonance (NMR) studies in the 1970s showed that aromatic side chains can undergo ring flips—that is, 180° rotations—despite their role in maintaining the protein fold1–3. It was suggested that large-scale ‘breathing’ motions of the surrounding protein environment would be necessary to accommodate these ring flipping events1. However, the structural details of these motions have remained unclear. Here we uncover the structural rearrangements that accompany ring flipping of a buried tyrosine residue in an SH3 domain. Using NMR, we show that the tyrosine side chain flips to a low-populated, minor state and, through a proteome-wide sequence analysis, we design mutants that stabilize this state, which allows us to capture its high-resolution structure by X-ray crystallography. A void volume is generated around the tyrosine ring during the structural transition between the major and minor state, and this allows fast flipping to take place. Our results provide structural insights into the protein breathing motions that are associated with ring flipping. More generally, our study has implications for protein design and structure prediction by showing how the local protein environment influences amino acid side chain conformations and vice versa.",2022-02,2022-07-06 19:24:40,2022-07-06 19:24:40,2022-07-06 19:24:40,695-700,,7898,602,,,,,,,,,,en,2022 The Author(s),,,,www.nature.com,,Number: 7898 Publisher: Nature Publishing Group,,/home/northja/Zotero/storage/HJNHALWG/Mariño Pérez et al. - 2022 - Visualizing protein breathing motions associated w.pdf; /home/northja/Zotero/storage/VUT97B7Q/s41586-022-04417-6.html
JPG8NEN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Anand, Namrata; Eguchi, Raphael; Mathews, Irimpan I.; Perez, Carla P.; Derry, Alexander; Altman, Russ B.; Huang, Po-Ssu",Protein sequence design with a learned potential,Nature Communications,,2041-1723,10.1038/s41467-022-28313-9,https://www.nature.com/articles/s41467-022-28313-9,"The task of protein sequence design is central to nearly all rational protein engineering problems, and enormous effort has gone into the development of energy functions to guide design. Here, we investigate the capability of a deep neural network model to automate design of sequences onto protein backbones, having learned directly from crystal structure data and without any human-specified priors. The model generalizes to native topologies not seen during training, producing experimentally stable designs. We evaluate the generalizability of our method to a de novo TIM-barrel scaffold. The model produces novel sequences, and high-resolution crystal structures of two designs show excellent agreement with in silico models. Our findings demonstrate the tractability of an entirely learned method for protein sequence design.",2022-02-08,2022-07-06 19:24:51,2022-07-06 19:24:51,2022-07-06 19:24:51,746,,1,13,,Nat Commun,,,,,,,,en,2022 The Author(s),,,,www.nature.com,,Number: 1 Publisher: Nature Publishing Group,,/home/northja/Zotero/storage/AU6YHHMR/Anand et al. - 2022 - Protein sequence design with a learned potential.pdf; /home/northja/Zotero/storage/EMNT4CID/s41467-022-28313-9.html
Q6DHGN3T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,encyclopediaArticle,2022,,Mössbauer spectroscopy,Wikipedia,,,,https://en.wikipedia.org/w/index.php?title=M%C3%B6ssbauer_spectroscopy&oldid=1091826471,"Mössbauer spectroscopy is a spectroscopic technique based on the Mössbauer effect. This effect, discovered by Rudolf Mössbauer (sometimes written ""Moessbauer"", German: ""Mößbauer"") in 1958, consists of the nearly recoil-free emission and absorption of nuclear gamma rays in solids. The consequent nuclear spectroscopy method is exquisitely sensitive to small changes in the chemical environment of certain nuclei. Typically, three types of nuclear interactions may be observed: the isomer shift due to differences in nearby electron densities (also called the chemical shift in older literature), quadrupole splitting due to atomic-scale electric field gradients; and magnetic Zeeman splitting due to non-nuclear magnetic fields. Due to the high energy and extremely narrow line widths of nuclear gamma rays, Mössbauer spectroscopy is a highly sensitive technique in terms of energy (and hence frequency) resolution, capable of detecting changes of just a few parts in 1011.  It is a method completely unrelated to  nuclear magnetic resonance spectroscopy.",2022-06-06,2022-07-06 19:25:41,2022-07-06 19:25:41,2022-07-06 19:25:41,,,,,,,,,,,,,,en,Creative Commons Attribution-ShareAlike License,,,,Wikipedia,,Page Version ID: 1091826471,,/home/northja/Zotero/storage/VPQBZGHV/Mössbauer_spectroscopy.html
WQIBAJKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,encyclopediaArticle,2022,,Ascorbate peroxidase,Wikipedia,,,,https://en.wikipedia.org/w/index.php?title=Ascorbate_peroxidase&oldid=1064710132,"Ascorbate peroxidase (or L-ascorbate peroxidase, APX) (EC 1.11.1.11) is an enzyme that catalyzes the chemical reaction L-ascorbate + H2O2                         ⇌                 {\displaystyle \rightleftharpoons }    dehydroascorbate + 2 H2OIt is a member of the family of heme-containing peroxidases. Heme peroxidases catalyse the H2O2-dependent oxidation of a wide range of different, usually organic, substrates in biology. This enzyme belongs to the family of oxidoreductases, specifically those acting on a peroxide as acceptor (peroxidases).  The systematic name of this enzyme class is L-ascorbate:hydrogen-peroxide oxidoreductase. Other names in common use include L-ascorbic acid peroxidase, L-ascorbic acid-specific peroxidase, ascorbate peroxidase, and ascorbic acid peroxidase.  This enzyme participates in ascorbate and aldarate metabolism.",2022-01-09,2022-07-06 19:25:45,2022-07-06 19:25:45,2022-07-06 19:25:45,,,,,,,,,,,,,,en,Creative Commons Attribution-ShareAlike License,,,,Wikipedia,,Page Version ID: 1064710132,,/home/northja/Zotero/storage/4RTWHDK8/Ascorbate_peroxidase.html
6C82IZJ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,encyclopediaArticle,2022,,Marginal distribution,Wikipedia,,,,https://en.wikipedia.org/w/index.php?title=Marginal_distribution&oldid=1074727105,"In probability theory and statistics, the marginal distribution of a subset of a collection of random variables is the probability distribution of the variables contained in the subset. It gives the probabilities of various values of the variables in the subset without reference to the values of the other variables. This contrasts with a conditional distribution, which gives the probabilities contingent upon the values of the other variables. Marginal variables are those variables in the subset of variables being retained. These concepts are ""marginal"" because they can be found by summing values in a table along rows or columns, and writing the sum in the margins of the table. The distribution of the marginal variables (the marginal distribution) is obtained by marginalizing – that is, focusing on the sums in the margin – over the distribution of the variables being discarded, and the discarded variables are said to have been marginalized out. The context here is that the theoretical studies being undertaken, or the data analysis being done, involves a wider set of random variables but that attention is being limited to a reduced number of those variables. In many applications, an analysis may start with a given collection of random variables, then first extend the set by defining new ones (such as the sum of the original random variables) and finally reduce the number by placing interest in the marginal distribution of a subset (such as the sum). Several different analyses may be done, each treating a different subset of variables as the marginal variables.",2022-03-01,2022-07-06 19:26:10,2022-07-06 19:26:10,2022-07-06 19:26:10,,,,,,,,,,,,,,en,Creative Commons Attribution-ShareAlike License,,,,Wikipedia,,Page Version ID: 1074727105,,/home/northja/Zotero/storage/QWSWYZ8Y/Marginal_distribution.html
JEEY9Z8Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Shen, Tao; Hu, Zhihang; Peng, Zhangzhi; Chen, Jiayang; Xiong, Peng; Hong, Liang; Zheng, Liangzhen; Wang, Yixuan; King, Irwin; Wang, Sheng; Sun, Siqi; Li, Yu",E2Efold-3D: End-to-End Deep Learning Method for accurate de novo RNA 3D Structure Prediction,,,,10.48550/arXiv.2207.01586,http://arxiv.org/abs/2207.01586,"RNA structure determination and prediction can promote RNA-targeted drug development and engineerable synthetic elements design. But due to the intrinsic structural flexibility of RNAs, all the three mainstream structure determination methods (X-ray crystallography, NMR, and Cryo-EM) encounter challenges when resolving the RNA structures, which leads to the scarcity of the resolved RNA structures. Computational prediction approaches emerge as complementary to the experimental techniques. However, none of the \textit{de novo} approaches is based on deep learning since too few structures are available. Instead, most of them apply the time-consuming sampling-based strategies, and their performance seems to hit the plateau. In this work, we develop the first end-to-end deep learning approach, E2Efold-3D, to accurately perform the \textit{de novo} RNA structure prediction. Several novel components are proposed to overcome the data scarcity, such as a fully-differentiable end-to-end pipeline, secondary structure-assisted self-distillation, and parameter-efficient backbone formulation. Such designs are validated on the independent, non-overlapping RNA puzzle testing dataset and reach an average sub-4 \AA{} root-mean-square deviation, demonstrating its superior performance compared to state-of-the-art approaches. Interestingly, it also achieves promising results when predicting RNA complex structures, a feat that none of the previous systems could accomplish. When E2Efold-3D is coupled with the experimental techniques, the RNA structure prediction field can be greatly advanced.",2022-07-04,2022-07-07 16:28:24,2022-07-07 16:28:24,2022-07-07 16:28:24,,,,,,,E2Efold-3D,,,,,arXiv,,,,,,,arXiv.org,,"arXiv:2207.01586 [cs, q-bio]",,/home/northja/Zotero/storage/DAXBDLQP/Shen et al. - 2022 - E2Efold-3D End-to-End Deep Learning Method for ac.pdf; /home/northja/Zotero/storage/7SCN9UIW/2207.html
WJJ3M6WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preprint,2022,"Lu, Wei; Wu, Qifeng; Zhang, Jixian; Rao, Jiahua; Li, Chengtao; Zheng, Shuangjia",TANKBind: Trigonometry-Aware Neural NetworKs for Drug-Protein Binding Structure Prediction,,,,10.1101/2022.06.06.495043,https://www.biorxiv.org/content/10.1101/2022.06.06.495043v1,"Illuminating interactions between proteins and small drug molecules is a long-standing challenge in the field of drug discovery. Despite the importance of understanding these interactions, most previous works are limited by hand-designed scoring functions and insufficient conformation sampling. The recently-proposed graph neural network-based methods provides alternatives to predict protein-ligand complex conformation in a one-shot manner. However, these methods neglect the geometric constraints of the complex structure and weaken the role of local functional regions. As a result, they might produce unreasonable conformations for challenging targets and generalize poorly to novel proteins. In this paper, we propose Trigonometry-Aware Neural networKs for binding structure prediction, TANKBind, that builds trigonometry constraint as a vigorous inductive bias into the model and explicitly attends to all possible binding sites for each protein by segmenting the whole protein into functional blocks. We construct novel contrastive losses with local region negative sampling to jointly optimize the binding interaction and affinity. Extensive experiments show substantial performance gains in comparison to state-of-the-art physics-based and deep learning-based methods on commonly-used benchmark datasets for both binding structure and affinity predictions with variant settings. We release our code at https://github.com/luwei0917/TankBind.",2022-06-06,2022-07-07 18:41:28,2022-07-07 18:41:36,2022-07-07 18:41:28,,,,,,,TANKBind,,,,,bioRxiv,,en,"© 2022, Posted by Cold Spring Harbor Laboratory. This pre-print is available under a Creative Commons License (Attribution-NoDerivs 4.0 International), CC BY-ND 4.0, as described at http://creativecommons.org/licenses/by-nd/4.0/",,,,bioRxiv,,Pages: 2022.06.06.495043 Section: New Results,,/home/northja/Zotero/storage/VAVHS54N/Lu et al. - 2022 - TANKBind Trigonometry-Aware Neural NetworKs for D.pdf; /home/northja/Zotero/storage/DNKKAEPB/2022.06.06.html
